higherGeography,pcr_primer_name_forward,phylum,class,order,family,species,asvs,reads
Aldabra Atoll,MiMammal-UEB-F,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,0,1,15
Aldabra Atoll,MiMammal-UEB-F,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,,0,1,33
Aldabra Atoll,MiMammal-UEB-F,Proteobacteria,Alphaproteobacteria,Parvularculales,Parvularculaceae,0,1,92
Aldabra Atoll,MiMammal-UEB-F,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,0,2,23
Aldabra Atoll,MiMammal-UEB-F,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,0,2,103
Aldabra Atoll,MiMammal-UEB-F,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,0,7,974
Aldabra Atoll,MiMammal-UEB-F,Proteobacteria,Alphaproteobacteria,Rhodobacterales,,0,5,231
Aldabra Atoll,MiMammal-UEB-F,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,0,5,772
Aldabra Atoll,MiMammal-UEB-F,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,0,1,29
Aldabra Atoll,MiMammal-UEB-F,Proteobacteria,Alphaproteobacteria,,,0,31,155445
Aldabra Atoll,MiMammal-UEB-F,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,0,3,131
Aldabra Atoll,MiMammal-UEB-F,Proteobacteria,Deltaproteobacteria,,,0,6,215
Aldabra Atoll,MiMammal-UEB-F,Proteobacteria,Epsilonproteobacteria,,,0,2,29
Aldabra Atoll,MiMammal-UEB-F,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,0,1,15
Aldabra Atoll,MiMammal-UEB-F,Proteobacteria,Gammaproteobacteria,Oceanospirillales,,0,1,40455
Aldabra Atoll,MiMammal-UEB-F,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,2,4,1674
Aldabra Atoll,MiMammal-UEB-F,Proteobacteria,Gammaproteobacteria,,,0,5,236
Aldabra Atoll,MiMammal-UEB-F,Proteobacteria,,,,0,6,403
Aldabra Atoll,MiMammal-UEB-F,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,0,1,201
Aldabra Atoll,MiMammal-UEB-F,,,,,0,1083,167018
Aldabra Atoll,Vert-16S-eDNA-F1,Amoebozoa,Myxogastrea,Physarida,Physaridae,1,3,120
Aldabra Atoll,Vert-16S-eDNA-F1,Annelida,Polychaeta,Amphinomida,Amphinomidae,0,1,28
Aldabra Atoll,Vert-16S-eDNA-F1,Annelida,Polychaeta,,Chaetopteridae,0,2,32
Aldabra Atoll,Vert-16S-eDNA-F1,Arthropoda,Copepoda,Calanoida,Acartiidae,1,1,83
Aldabra Atoll,Vert-16S-eDNA-F1,Arthropoda,Copepoda,Calanoida,Clausocalanidae,1,27,5481
Aldabra Atoll,Vert-16S-eDNA-F1,Arthropoda,Copepoda,Calanoida,Paracalanidae,2,3,25
Aldabra Atoll,Vert-16S-eDNA-F1,Arthropoda,Copepoda,Calanoida,Pontellidae,1,1,7
Aldabra Atoll,Vert-16S-eDNA-F1,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,1,2,207
Aldabra Atoll,Vert-16S-eDNA-F1,Arthropoda,Hexapoda,,,0,1,2
Aldabra Atoll,Vert-16S-eDNA-F1,Arthropoda,Malacostraca,Decapoda,Calappidae,0,1,3
Aldabra Atoll,Vert-16S-eDNA-F1,Arthropoda,Malacostraca,Decapoda,Portunidae,1,2,44
Aldabra Atoll,Vert-16S-eDNA-F1,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,0,2,661
Aldabra Atoll,Vert-16S-eDNA-F1,Arthropoda,,,,0,7,919
Aldabra Atoll,Vert-16S-eDNA-F1,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,1,2,35
Aldabra Atoll,Vert-16S-eDNA-F1,Bacillariophyta,Bacillariophyceae,Ethmodiscales,Ethmodiscaceae,1,1,7
Aldabra Atoll,Vert-16S-eDNA-F1,Bacillariophyta,Bacillariophyceae,Hemiaulales,Bellerocheaceae,1,8,1868
Aldabra Atoll,Vert-16S-eDNA-F1,Bacillariophyta,Bacillariophyceae,Lithodesmiales,Lithodesmiaceae,1,8,1008
Aldabra Atoll,Vert-16S-eDNA-F1,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,0,1,45
Aldabra Atoll,Vert-16S-eDNA-F1,Bacillariophyta,,,,0,1,51
Aldabra Atoll,Vert-16S-eDNA-F1,Chlorophyta,Ulvophyceae,Dasycladales,Polyphysaceae,0,1,88
Aldabra Atoll,Vert-16S-eDNA-F1,Chlorophyta,,,,1,1,53
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Aves,Charadriiformes,Scolopacidae,1,1,82
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Aves,Columbiformes,Columbidae,0,1,434
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Aves,Pelecaniformes,Sulidae,1,5,3585
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Elasmobranchii,Carcharhiniformes,Carcharhinidae,3,12,18296
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Elasmobranchii,Myliobatiformes,Aetobatidae,1,3,45
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,4,30,101972
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Elasmobranchii,Myliobatiformes,,0,3,3968
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Elasmobranchii,Orectolobiformes,Ginglymostomatidae,1,15,114240
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Leptocardii,,Branchiostomatidae,1,6,10794
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Mammalia,Artiodactyla,,0,1,35
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Mammalia,Carnivora,Phocidae,1,1,11
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Mammalia,Cetartiodactyla,Delphinidae,2,17,25541
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Mammalia,Primates,Cercopithecidae,0,1,76
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Mammalia,Primates,Hominidae,0,5,114
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Mammalia,Primates,,0,9,10381
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Mammalia,Sirenia,Dugongidae,1,1,269
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Mammalia,,,0,3,4955
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Acanthuriformes,Acanthuridae,11,116,208903
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Acanthuriformes,Chaetodontidae,10,31,13870
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Acanthuriformes,Ephippidae,1,5,7244
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Acanthuriformes,Pomacanthidae,2,9,3310
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Acanthuriformes,Siganidae,0,2,560
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Acanthuriformes,Zanclidae,1,3,2240
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Acropomatiformes,Pempheridae,1,3,1884
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Albuliformes,Albulidae,1,40,173130
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Anguilliformes,Anguillidae,1,1,2
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Anguilliformes,Chlopsidae,1,1,1353
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Anguilliformes,Congridae,1,2,4097
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Anguilliformes,Moringuidae,2,3,840
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Anguilliformes,Muraenidae,12,82,49378
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Anguilliformes,Ophichthidae,7,17,5851
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Atheriniformes,Atherinidae,4,25,30884
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Aulopiformes,Synodontidae,3,8,387
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Beloniformes,Belonidae,3,24,58931
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Beloniformes,Exocoetidae,1,5,861
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Beloniformes,Hemiramphidae,2,10,3752
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Blenniiformes,Blenniidae,11,49,49723
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Carangaria incertae sedis,Polynemidae,1,5,30104
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Carangaria incertae sedis,Sphyraenidae,2,10,4382
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Carangiformes,Carangidae,9,67,133191
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Carangiformes,Echeneidae,1,2,276
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Centrarchiformes,Cirrhitidae,5,13,5437
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Centrarchiformes,Kyphosidae,2,9,17260
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Centrarchiformes,Terapontidae,1,1,7
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Clupeiformes,Clupeidae,1,1,10
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Clupeiformes,Dorosomatidae,1,1,8
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Clupeiformes,Spratelloididae,1,13,36697
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Cypriniformes,Cyprinidae,1,1,4
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Eupercaria incertae sedis,Caesionidae,3,20,89968
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Eupercaria incertae sedis,Gerreidae,1,6,5159
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Eupercaria incertae sedis,Haemulidae,4,10,31874
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,24,81,96901
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Eupercaria incertae sedis,Lethrinidae,7,21,9532
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Eupercaria incertae sedis,Lutjanidae,9,112,276613
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Eupercaria incertae sedis,Monodactylidae,1,15,103785
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Eupercaria incertae sedis,Priacanthidae,1,4,3121
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Eupercaria incertae sedis,Scaridae,12,51,57785
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Eupercaria incertae sedis,Sparidae,0,1,7
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Gobiiformes,Eleotridae,2,10,3916
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Gobiiformes,Gobiidae,11,89,116441
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Gobiiformes,Kraemeriidae,1,4,474
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Gobiiformes,Microdesmidae,5,23,18493
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Gobiiformes,,0,1,2
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Gonorynchiformes,Chanidae,1,5,2034
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Holocentriformes,Holocentridae,8,70,136067
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Kurtiformes,Apogonidae,10,45,52932
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Lophiiformes,Antennariidae,1,2,447
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Mugiliformes,Mugilidae,3,10,9637
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Mulliformes,Mullidae,7,34,49051
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Myctophiformes,Myctophidae,3,8,7777
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Ovalentaria incertae sedis,Pomacentridae,17,71,114200
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Perciformes,Scorpaenidae,4,10,8804
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Perciformes,Serranidae,14,69,74349
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Perciformes,,0,1,3
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Pleuronectiformes,Bothidae,1,9,5644
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Scombriformes,Chiasmodontidae,1,1,155
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Scombriformes,Gempylidae,1,2,1604
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Scombriformes,Scombridae,0,3,444
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Siluriformes,Ariidae,0,1,3
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Stomiiformes,Gonostomatidae,2,3,1386
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Syngnathiformes,Fistulariidae,1,4,2201
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Syngnathiformes,Syngnathidae,0,1,2283
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Tetraodontiformes,Balistidae,8,59,69387
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Tetraodontiformes,Diodontidae,2,3,999
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Tetraodontiformes,Monacanthidae,2,10,4405
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,Teleostei,Tetraodontiformes,Tetraodontidae,4,15,9743
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,,Testudines,Cheloniidae,1,4,2023
Aldabra Atoll,Vert-16S-eDNA-F1,Chordata,,,,0,142,720406
Aldabra Atoll,Vert-16S-eDNA-F1,Cnidaria,Anthozoa,Scleractinia,Merulinidae,0,2,401
Aldabra Atoll,Vert-16S-eDNA-F1,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,0,1,144
Aldabra Atoll,Vert-16S-eDNA-F1,Cnidaria,Anthozoa,Scleractinia,Poritidae,0,1,3
Aldabra Atoll,Vert-16S-eDNA-F1,Cnidaria,Anthozoa,Scleractinia,Psammocoridae,1,1,163
Aldabra Atoll,Vert-16S-eDNA-F1,Cnidaria,Anthozoa,Scleractinia,,0,1,4
Aldabra Atoll,Vert-16S-eDNA-F1,Cnidaria,Anthozoa,Zoantharia,Zoanthidae,0,1,20
Aldabra Atoll,Vert-16S-eDNA-F1,Cryptophyta,Cryptophyceae,Pyrenomonadales,Geminigeraceae,0,1,5
Aldabra Atoll,Vert-16S-eDNA-F1,Echinodermata,Asteroidea,Valvatida,Asterinidae,0,1,8
Aldabra Atoll,Vert-16S-eDNA-F1,Echinodermata,Asteroidea,Valvatida,Mithrodiidae,1,1,7
Aldabra Atoll,Vert-16S-eDNA-F1,Echinodermata,Asteroidea,,,0,1,10
Aldabra Atoll,Vert-16S-eDNA-F1,Echinodermata,Echinoidea,Camarodonta,Toxopneustidae,2,5,6773
Aldabra Atoll,Vert-16S-eDNA-F1,Echinodermata,Echinoidea,Diadematoida,Diadematidae,0,1,52
Aldabra Atoll,Vert-16S-eDNA-F1,Echinodermata,Echinoidea,,,0,4,395
Aldabra Atoll,Vert-16S-eDNA-F1,Echinodermata,Holothuroidea,Holothuriida,Holothuriidae,5,8,227
Aldabra Atoll,Vert-16S-eDNA-F1,Echinodermata,Holothuroidea,Synallactida,Stichopodidae,1,1,312
Aldabra Atoll,Vert-16S-eDNA-F1,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,1,7,2786
Aldabra Atoll,Vert-16S-eDNA-F1,Echinodermata,Ophiuroidea,Amphilepidida,Ophiactidae,1,2,108
Aldabra Atoll,Vert-16S-eDNA-F1,Echinodermata,Ophiuroidea,Amphilepidida,Ophiotrichidae,1,4,287
Aldabra Atoll,Vert-16S-eDNA-F1,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiocomidae,4,10,2475
Aldabra Atoll,Vert-16S-eDNA-F1,Echinodermata,,,,0,1,78
Aldabra Atoll,Vert-16S-eDNA-F1,Entoprocta,,,Loxosomatidae,1,1,41
Aldabra Atoll,Vert-16S-eDNA-F1,Evosea,Eumycetozoa,Physariida,,0,1,2
Aldabra Atoll,Vert-16S-eDNA-F1,Evosea,Eumycetozoa,,,0,2,20
Aldabra Atoll,Vert-16S-eDNA-F1,Haptophyta,Coccolithophyceae,Phaeocystales,Phaeocystaceae,1,2,66
Aldabra Atoll,Vert-16S-eDNA-F1,Haptophyta,,,,0,1,4
Aldabra Atoll,Vert-16S-eDNA-F1,Hemichordata,Enteropneusta,[unassigned] Enteropneusta,Ptychoderidae,2,5,460
Aldabra Atoll,Vert-16S-eDNA-F1,Hemichordata,Enteropneusta,[unassigned] Enteropneusta,Spengelidae,0,2,31
Aldabra Atoll,Vert-16S-eDNA-F1,Hemichordata,Enteropneusta,,,0,5,877
Aldabra Atoll,Vert-16S-eDNA-F1,Mollusca,Cephalopoda,Octopoda,Octopodidae,0,2,49
Aldabra Atoll,Vert-16S-eDNA-F1,Mollusca,Gastropoda,Cephalaspidea,Aglajidae,1,1,10
Aldabra Atoll,Vert-16S-eDNA-F1,Mollusca,Gastropoda,Cephalaspidea,Haminoeidae,1,2,38
Aldabra Atoll,Vert-16S-eDNA-F1,Mollusca,Gastropoda,Cycloneritida,Phenacolepadidae,1,1,34
Aldabra Atoll,Vert-16S-eDNA-F1,Mollusca,Gastropoda,Littorinimorpha,Rissoinidae,1,5,1384
Aldabra Atoll,Vert-16S-eDNA-F1,Mollusca,Gastropoda,Nudibranchia,Facelinidae,1,1,2
Aldabra Atoll,Vert-16S-eDNA-F1,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Cerithiidae,2,10,1023
Aldabra Atoll,Vert-16S-eDNA-F1,Mollusca,Gastropoda,,Oxynoidae,1,1,14
Aldabra Atoll,Vert-16S-eDNA-F1,Mollusca,Gastropoda,,,0,1,124
Aldabra Atoll,Vert-16S-eDNA-F1,Myzozoa,Dinophyceae,Amphidiniales,Amphidiniaceae,1,19,3054
Aldabra Atoll,Vert-16S-eDNA-F1,Myzozoa,Dinophyceae,,,0,4,57
Aldabra Atoll,Vert-16S-eDNA-F1,Nemertea,Palaeonemertea,Carinomiformes,Carinomidae,1,3,745
Aldabra Atoll,Vert-16S-eDNA-F1,Ochrophyta,Pelagophyceae,Pelagomonadales,Pelagomonadaceae,1,2,67
Aldabra Atoll,Vert-16S-eDNA-F1,Planctomycetes,Planctomycetacia,Planctomycetales,,0,2,29
Aldabra Atoll,Vert-16S-eDNA-F1,Platyhelminthes,,Polycladida,Latocestidae,0,1,13
Aldabra Atoll,Vert-16S-eDNA-F1,Porifera,Demospongiae,Clionaida,Clionaidae,0,2,6
Aldabra Atoll,Vert-16S-eDNA-F1,Porifera,Demospongiae,Haplosclerida,Callyspongiidae,2,4,65
Aldabra Atoll,Vert-16S-eDNA-F1,Porifera,Demospongiae,Haplosclerida,,0,1,6
Aldabra Atoll,Vert-16S-eDNA-F1,Porifera,Demospongiae,Poecilosclerida,,0,1,20
Aldabra Atoll,Vert-16S-eDNA-F1,Porifera,Demospongiae,Suberitida,Suberitidae,0,1,87
Aldabra Atoll,Vert-16S-eDNA-F1,Porifera,Demospongiae,Tetractinellida,Tetillidae,1,1,150
Aldabra Atoll,Vert-16S-eDNA-F1,Porifera,Demospongiae,Tetractinellida,Vulcanellidae,1,2,39
Aldabra Atoll,Vert-16S-eDNA-F1,Porifera,Demospongiae,Tetractinellida,,0,2,116
Aldabra Atoll,Vert-16S-eDNA-F1,Porifera,Demospongiae,,,0,5,286
Aldabra Atoll,Vert-16S-eDNA-F1,Proteobacteria,Alphaproteobacteria,Parvularculales,Parvularculaceae,0,1,8
Aldabra Atoll,Vert-16S-eDNA-F1,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,0,1,4
Aldabra Atoll,Vert-16S-eDNA-F1,Proteobacteria,Alphaproteobacteria,,,0,13,3690
Aldabra Atoll,Vert-16S-eDNA-F1,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,0,2,19
Aldabra Atoll,Vert-16S-eDNA-F1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,0,2,59
Aldabra Atoll,Vert-16S-eDNA-F1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,,0,7,28924
Aldabra Atoll,Vert-16S-eDNA-F1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,0,2,33
Aldabra Atoll,Vert-16S-eDNA-F1,Proteobacteria,Gammaproteobacteria,,,0,2,13
Aldabra Atoll,Vert-16S-eDNA-F1,Proteobacteria,,,,0,2,22
Aldabra Atoll,Vert-16S-eDNA-F1,,,,,0,2536,246187
Aldabra Atoll,mlCOIintF,Amoebozoa,Discosea,Dactylopodida,Paramoebidae,0,34,1366
Aldabra Atoll,mlCOIintF,Amoebozoa,Discosea,Dactylopodida,Vexilliferidae,2,16,890
Aldabra Atoll,mlCOIintF,Amoebozoa,Discosea,Himatismenida,Himatismenida incertae sedis,0,1,12
Aldabra Atoll,mlCOIintF,Amoebozoa,Discosea,Himatismenida,,0,1,20
Aldabra Atoll,mlCOIintF,Amoebozoa,Discosea,Vannellida,Vannellidae,0,1,4
Aldabra Atoll,mlCOIintF,Annelida,Clitellata,Tubificida,Naididae,2,2,238
Aldabra Atoll,mlCOIintF,Annelida,Polychaeta,Amphinomida,Amphinomidae,1,1,18
Aldabra Atoll,mlCOIintF,Annelida,Polychaeta,Eunicida,Dorvilleidae,1,1,16
Aldabra Atoll,mlCOIintF,Annelida,Polychaeta,Eunicida,Eunicidae,2,5,1940
Aldabra Atoll,mlCOIintF,Annelida,Polychaeta,Phyllodocida,Iphionidae,1,6,374
Aldabra Atoll,mlCOIintF,Annelida,Polychaeta,Phyllodocida,Nereididae,1,1,69
Aldabra Atoll,mlCOIintF,Annelida,Polychaeta,Phyllodocida,Syllidae,1,1,3
Aldabra Atoll,mlCOIintF,Annelida,Polychaeta,Sabellida,Sabellidae,1,1,8
Aldabra Atoll,mlCOIintF,Annelida,Polychaeta,Spionida,Spionidae,1,1,5
Aldabra Atoll,mlCOIintF,Annelida,Polychaeta,Terebellida,Cirratulidae,2,4,561
Aldabra Atoll,mlCOIintF,Annelida,Polychaeta,,Chaetopteridae,2,6,376
Aldabra Atoll,mlCOIintF,Annelida,Polychaeta,,Protodrilidae,1,1,12
Aldabra Atoll,mlCOIintF,Annelida,,Sipuncula,Aspidosiphonidae,1,3,172
Aldabra Atoll,mlCOIintF,Annelida,,Sipuncula,Golfingiidae,1,1,10
Aldabra Atoll,mlCOIintF,Annelida,,Sipuncula,Phascolosomatidae,2,16,1457
Aldabra Atoll,mlCOIintF,Annelida,,Sipuncula,Siphonosomatidae,1,1,106
Aldabra Atoll,mlCOIintF,Annelida,,Sipuncula,,0,2,1948
Aldabra Atoll,mlCOIintF,Annelida,,,,0,12,787
Aldabra Atoll,mlCOIintF,Arthropoda,Arachnida,Araneae,,0,1,2
Aldabra Atoll,mlCOIintF,Arthropoda,Arachnida,Sarcoptiformes,,0,1,9
Aldabra Atoll,mlCOIintF,Arthropoda,Arachnida,,,0,2,54
Aldabra Atoll,mlCOIintF,Arthropoda,Branchiopoda,Onychopoda,Podonidae,1,3,61
Aldabra Atoll,mlCOIintF,Arthropoda,Copepoda,Calanoida,Acartiidae,1,10,71907
Aldabra Atoll,mlCOIintF,Arthropoda,Copepoda,Calanoida,Calanidae,1,13,6416
Aldabra Atoll,mlCOIintF,Arthropoda,Copepoda,Calanoida,Clausocalanidae,1,29,507674
Aldabra Atoll,mlCOIintF,Arthropoda,Copepoda,Calanoida,Eucalanidae,2,3,19
Aldabra Atoll,mlCOIintF,Arthropoda,Copepoda,Calanoida,Paracalanidae,6,19,30176
Aldabra Atoll,mlCOIintF,Arthropoda,Copepoda,Calanoida,Pontellidae,4,11,30442
Aldabra Atoll,mlCOIintF,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,1,2,854
Aldabra Atoll,mlCOIintF,Arthropoda,Copepoda,Calanoida,,0,18,38941
Aldabra Atoll,mlCOIintF,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,1,13,173814
Aldabra Atoll,mlCOIintF,Arthropoda,Copepoda,Cyclopoida,Oithonidae,0,1,6
Aldabra Atoll,mlCOIintF,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,1,5,4409
Aldabra Atoll,mlCOIintF,Arthropoda,Copepoda,Cyclopoida,Sapphirinidae,3,8,1008
Aldabra Atoll,mlCOIintF,Arthropoda,Hexapoda,Blattodea,Blattidae,0,1,11
Aldabra Atoll,mlCOIintF,Arthropoda,Hexapoda,Diptera,Culicidae,0,4,1126
Aldabra Atoll,mlCOIintF,Arthropoda,Hexapoda,Diptera,Sciaridae,0,1,60
Aldabra Atoll,mlCOIintF,Arthropoda,Hexapoda,Diptera,,0,1,7
Aldabra Atoll,mlCOIintF,Arthropoda,Hexapoda,Hemiptera,Cicadellidae,1,1,504
Aldabra Atoll,mlCOIintF,Arthropoda,Hexapoda,Hemiptera,,0,2,20
Aldabra Atoll,mlCOIintF,Arthropoda,Hexapoda,Hymenoptera,Formicidae,0,2,19
Aldabra Atoll,mlCOIintF,Arthropoda,Hexapoda,,,0,28,1318
Aldabra Atoll,mlCOIintF,Arthropoda,Malacostraca,Amphipoda,Ampithoidae,1,2,30
Aldabra Atoll,mlCOIintF,Arthropoda,Malacostraca,Decapoda,Alpheidae,3,4,22
Aldabra Atoll,mlCOIintF,Arthropoda,Malacostraca,Decapoda,Axiidae,1,1,5
Aldabra Atoll,mlCOIintF,Arthropoda,Malacostraca,Decapoda,Calappidae,2,18,2578
Aldabra Atoll,mlCOIintF,Arthropoda,Malacostraca,Decapoda,Calcinidae,1,1,3
Aldabra Atoll,mlCOIintF,Arthropoda,Malacostraca,Decapoda,Carpiliidae,1,1,6
Aldabra Atoll,mlCOIintF,Arthropoda,Malacostraca,Decapoda,Dairidae,1,1,61
Aldabra Atoll,mlCOIintF,Arthropoda,Malacostraca,Decapoda,Diogenidae,2,4,53
Aldabra Atoll,mlCOIintF,Arthropoda,Malacostraca,Decapoda,Dynomenidae,2,3,19
Aldabra Atoll,mlCOIintF,Arthropoda,Malacostraca,Decapoda,Epialtidae,1,2,81
Aldabra Atoll,mlCOIintF,Arthropoda,Malacostraca,Decapoda,Eriphiidae,1,1,16
